TestTime,Voltage_V,Current_mA
1146,0.6616791,20.00
1147,0.6615248,20.00
1148,0.6617488,20.00
1149,0.6617405,20.00
1150,0.6612810,20.00
1151,0.6619903,20.00
1152,0.6621416,20.00
1153,0.6617665,20.00
1154,0.6608822,20.00
1155,0.6621979,20.00
1156,0.6623151,20.00
1157,0.6633750,20.00
1158,0.6626101,20.00
1159,0.6622698,20.00
1160,0.6620037,20.00
1161,0.6608800,20.00
1162,0.6608177,20.00
1163,0.6615196,20.00
1164,0.6617517,20.00
1165,0.6612091,20.00
1166,0.6611594,20.00
1167,0.6606376,20.00
1168,0.6608222,20.00
1169,0.6627197,20.00
1170,0.6627969,20.00
1171,0.6613277,20.00
1172,0.6623106,20.00
1173,0.6624618,20.00
1174,0.6620630,20.00
1175,0.6620948,20.00
1176,0.6616850,20.00
1177,0.6617554,20.00
1178,0.6623232,20.00
1179,0.6620007,20.00
1180,0.6615071,20.00
1181,0.6623625,20.00
1182,0.6613366,20.00
1183,0.6623654,20.00
1184,0.6633809,20.00
1185,0.6631616,20.00
1186,0.6624737,20.00
1187,0.6632394,20.00
1188,0.6625478,20.00
1189,0.6622097,20.00
1190,0.6624470,20.00
1191,0.6626515,20.00
1192,0.6633335,20.00
1193,0.6626871,20.00
1194,0.6615664,20.00
1195,0.6618614,20.00
1196,0.6625448,20.00
1197,0.6624025,20.00
1198,0.6625152,20.00
1199,0.6618822,20.00
1200,0.6618199,20.00
1201,0.6614122,20.00
1202,0.6610149,20.00
1203,0.6612669,20.00
1204,0.6623388,20.00
1205,0.6629917,20.00
1206,0.6638776,20.00
1207,0.6628650,20.00
1208,0.6627871,20.00
1209,0.6618970,20.00
1210,0.6620696,20.00
1211,0.6623262,20.00
1212,0.6632698,20.00
1213,0.6624870,20.00
1214,0.6625530,20.00
1215,0.6633780,20.00
1216,0.6628487,20.00
1217,0.6625493,20.00
1218,0.6623410,20.00
1219,0.6626471,20.00
1220,0.6617784,20.00
1221,0.6619592,20.00
1222,0.6616835,20.00
1223,0.6623403,20.00
1224,0.6622171,20.00
1225,0.6626723,20.00
1226,0.6627509,20.00
1227,0.6630682,20.00
1228,0.6619993,20.00
1229,0.6618984,20.00
1230,0.6622024,20.00
1231,0.6624588,20.00
1232,0.6620645,20.00
1233,0.6620652,20.00
1234,0.6632616,20.00
1235,0.6625775,20.00
1236,0.6626856,20.00
1237,0.6628487,20.00
1238,0.6623113,20.00
1239,0.6617183,20.00
1240,0.6626946,20.00
1241,0.6627049,20.00
1242,0.6635158,20.00
1243,0.6633149,20.00
1244,0.6626641,20.00
1245,0.6626664,20.00
1246,0.6630192,20.00
1247,0.6632631,20.00
1248,0.6629021,20.00
1249,0.6628976,20.00
1250,0.6625434,20.00
1251,0.6627064,20.00
1252,0.6624441,20.00
1253,0.6636433,20.00
1254,0.6639487,20.00
1255,0.6631867,20.00
1256,0.6640599,20.00
1257,0.6639428,20.00
1258,0.6636159,20.00
1259,0.6634032,20.00
1260,0.6638569,20.00
1261,0.6637872,20.00
1262,0.6636715,20.00
1263,0.6635410,20.00
1264,0.6629443,20.00
1265,0.6641985,20.00
1266,0.6635959,20.00
1267,0.6621556,20.00
1268,0.6629881,20.00
1269,0.6633024,20.00
1270,0.6640036,20.00
1271,0.6638509,20.00
1272,0.6635114,20.00
1273,0.6629955,20.00
1274,0.6637308,20.00
1275,0.6633209,20.00
1276,0.6631571,20.00
1277,0.6632534,20.00
1278,0.6641540,20.00
1279,0.6632149,20.00
1280,0.6630837,20.00
1281,0.6635773,20.00
1282,0.6637908,20.00
1283,0.6641170,20.00
1284,0.6634061,20.00
1285,0.6632238,20.00
1286,0.6630311,20.00
1287,0.6640643,20.00
1288,0.6635025,20.00
1289,0.6635410,20.00
1290,0.6630169,20.00
1291,0.6635099,20.00
1292,0.6640310,20.00
1293,0.6640747,20.00
1294,0.6637953,20.00
1295,0.6635728,20.00
1296,0.6637650,20.00
1297,0.6635707,20.00
1298,0.6636618,20.00
1299,0.6632801,20.00
1300,0.6636344,20.00
1301,0.6641059,20.00
1302,0.6643186,20.00
1303,0.6637635,20.00
1304,0.6634232,20.00
1305,0.6647944,20.00
1306,0.6648278,20.00
1307,0.6643934,20.00
1308,0.6634121,20.00
1309,0.6638657,20.00
1310,0.6645136,20.00
1311,0.6639405,20.00
1312,0.6636196,20.00
1313,0.6634498,20.00
1314,0.6635410,20.00
1315,0.6638383,20.00
1316,0.6632727,20.00
1317,0.6636167,20.00
1318,0.6648397,20.00
1319,0.6638471,20.00
1320,0.6642911,20.00
1321,0.6646336,20.00
1322,0.6642615,20.00
1323,0.6641385,20.00
1324,0.6641185,20.00
1325,0.6644468,20.00
1326,0.6641518,20.00
1327,0.6650309,20.00
1328,0.6645892,20.00
1329,0.6648249,20.00
1330,0.6639487,20.00
1331,0.6638257,20.00
1332,0.6644572,20.00
1333,0.6642734,20.00
1334,0.6638620,20.00
1335,0.6635262,20.00
1336,0.6634432,20.00
1337,0.6635158,20.00
1338,0.6646648,20.00
1339,0.6645625,20.00
1340,0.6642823,20.00
1341,0.6643541,20.00
1342,0.6647596,20.00
1343,0.6643549,20.00
1344,0.6639910,20.00
1345,0.6642779,20.00
1346,0.6649716,20.00
1347,0.6652288,20.00
1348,0.6641429,20.00
1349,0.6634795,20.00
1350,0.6646277,20.00
1351,0.6649598,20.00
1352,0.6645350,20.00
1353,0.6643934,20.00
1354,0.6646358,20.00
1355,0.6647908,20.00
1356,0.6649331,20.00
1357,0.6641688,20.00
1358,0.6646085,20.00
1359,0.6643979,20.00
1360,0.6647900,20.00
1361,0.6640244,20.00
1362,0.6637382,20.00
1363,0.6639613,20.00
1364,0.6643274,20.00
1365,0.6638598,20.00
1366,0.6640999,20.00
1367,0.6640829,20.00
1368,0.6643794,20.00
1369,0.6644083,20.00
1370,0.6659901,20.00
1371,0.6649257,20.00
1372,0.6650962,20.00
1373,0.6647834,20.00
1374,0.6659070,20.00
1375,0.6658804,20.00
1376,0.6659359,20.00
1377,0.6661509,20.00
1378,0.6664126,20.00
1379,0.6654105,20.00
1380,0.6650324,20.00
1381,0.6643238,20.00
1382,0.6639117,20.00
1383,0.6648219,20.00
1384,0.6638739,20.00
1385,0.6641251,20.00
1386,0.6649531,20.00
1387,0.6646218,20.00
1388,0.6647863,20.00
1389,0.6647811,20.00
1390,0.6639146,20.00
1391,0.6643608,20.00
1392,0.6651043,20.00
1393,0.6644735,20.00
1394,0.6646411,20.00
1395,0.6654171,20.00
1396,0.6650591,20.00
1397,0.6648182,20.00
1398,0.6650813,20.00
1399,0.6641904,20.00
1400,0.6646248,20.00
1401,0.6649316,20.00
1402,0.6652043,20.00
1403,0.6651895,20.00
1404,0.6644661,20.00
1405,0.6657373,20.00
1406,0.6656083,20.00
1407,0.6646225,20.00
1408,0.6648389,20.00
1409,0.6652585,20.00
1410,0.6650102,20.00
1411,0.6655720,20.00
1412,0.6658774,20.00
1413,0.6654289,20.00
1414,0.6657491,20.00
1415,0.6654994,20.00
1416,0.6651154,20.00
1417,0.6657470,20.00
1418,0.6663533,20.00
1419,0.6661977,20.00
1420,0.6663592,20.00
1421,0.6671694,20.00
1422,0.6661895,20.00
1423,0.6661917,20.00
1424,0.6653801,20.00
1425,0.6644024,20.00
1426,0.6648404,20.00
1427,0.6642438,20.00
1428,0.6652132,20.00
1429,0.6654683,20.00
1430,0.6651999,20.00
1431,0.6649079,20.00
1432,0.6647552,20.00
1433,0.6653786,20.00
1434,0.6659752,20.00
1435,0.6663770,20.00
1436,0.6650509,20.00
1437,0.6653764,20.00
1438,0.6662140,20.00
1439,0.6659604,20.00
1440,0.6646396,20.00
1441,0.6648204,20.00
1442,0.6649716,20.00
1443,0.6644691,20.00
1444,0.6647033,20.00
1445,0.6654245,20.00
1446,0.6657944,20.00
1447,0.6654357,20.00
1448,0.6651406,20.00
1449,0.6658374,20.00
1450,0.6652904,20.00
1451,0.6659976,20.00
1452,0.6663014,20.00
1453,0.6663429,20.00
1454,0.6659293,20.00
1455,0.6653986,20.00
1456,0.6655291,20.00
1457,0.6656076,20.00
1458,0.6657781,20.00
1459,0.6657721,20.00
1460,0.6661265,20.00
1461,0.6655253,20.00
1462,0.6662087,20.00
1463,0.6664585,20.00
1464,0.6670575,20.00
1465,0.6668826,20.00
1466,0.6661310,20.00
1467,0.6655691,20.00
1468,0.6658033,20.00
1469,0.6656713,20.00
1470,0.6653326,20.00
1471,0.6657440,20.00
1472,0.6663118,20.00
1473,0.6666853,20.00
1474,0.6668233,20.00
1475,0.6669715,20.00
1476,0.6656521,20.00
1477,0.6653467,20.00
1478,0.6655431,20.00
1479,0.6654387,20.00
1480,0.6657455,20.00
1481,0.6660109,20.00
1482,0.6667988,20.00
1483,0.6662413,20.00
1484,0.6653986,20.00
1485,0.6657588,20.00
1486,0.6667477,20.00
1487,0.6663755,20.00
1488,0.6659175,20.00
1489,0.6665549,20.00
1490,0.6661828,20.00
1491,0.6660746,20.00
1492,0.6658388,20.00
1493,0.6666979,20.00
1494,0.6664882,20.00
1495,0.6659077,20.00
1496,0.6659219,20.00
1497,0.6656321,20.00
1498,0.6654505,20.00
1499,0.6656314,20.00
1500,0.6659589,20.00
1501,0.6669722,20.00
1502,0.6671835,20.00
1503,0.6660516,20.00
1504,0.6657395,20.00
1505,0.6664304,20.00
1506,0.6666364,20.00
1507,0.6668766,20.00
1508,0.6659805,20.00
1509,0.6661265,20.00
1510,0.6671516,20.00
1511,0.6670893,20.00
1512,0.6667306,20.00
1513,0.6666676,20.00
1514,0.6658981,20.00
1515,0.6672235,20.00
1516,0.6672539,20.00
1517,0.6660198,20.00
1518,0.6662585,20.00
1519,0.6661035,20.00
1520,0.6666691,20.00
1521,0.6670367,20.00
1522,0.6664793,20.00
1523,0.6658952,20.00
1524,0.6662191,20.00
1525,0.6660894,20.00
1526,0.6668559,20.00
1527,0.6678447,20.00
1528,0.6668410,20.00
1529,0.6675438,20.00
1530,0.6677127,20.00
1531,0.6676483,20.00
1532,0.6670278,20.00
1533,0.6662525,20.00
1534,0.6659782,20.00
1535,0.6673110,20.00
1536,0.6664778,20.00
1537,0.6673228,20.00
1538,0.6673650,20.00
1539,0.6674103,20.00
1540,0.6672531,20.00
1541,0.6669893,20.00
1542,0.6670152,20.00
1543,0.6677120,20.00
1544,0.6676638,20.00
1545,0.6674014,20.00
1546,0.6672710,20.00
1547,0.6669937,20.00
1548,0.6667180,20.00
1549,0.6668707,20.00
1550,0.6672435,20.00
1551,0.6667536,20.00
1552,0.6672724,20.00
1553,0.6676453,20.00
1554,0.6669048,20.00
1555,0.6660753,20.00
1556,0.6668410,20.00
1557,0.6667083,20.00
1558,0.6665608,20.00
1559,0.6661769,20.00
1560,0.6676831,20.00
1561,0.6675912,20.00
1562,0.6671020,20.00
1563,0.6668218,20.00
1564,0.6675141,20.00
1565,0.6677246,20.00
1566,0.6668091,20.00
1567,0.6667165,20.00
1568,0.6666535,20.00
1569,0.6664429,20.00
1570,0.6673895,20.00
1571,0.6680359,20.00
1572,0.6669463,20.00
1573,0.6677305,20.00
1574,0.6674147,20.00
1575,0.6673584,20.00
1576,0.6683265,20.00
1577,0.6672005,20.00
1578,0.6672109,20.00
1579,0.6670523,20.00
1580,0.6670790,20.00
1581,0.6670315,20.00
1582,0.6664437,20.00
1583,0.6671375,20.00
1584,0.6671020,20.00
1585,0.6668856,20.00
1586,0.6676031,20.00
1587,0.6674533,20.00
1588,0.6678951,20.00
1589,0.6671501,20.00
1590,0.6670849,20.00
1591,0.6672176,20.00
1592,0.6682346,20.00
1593,0.6674563,20.00
1594,0.6669211,20.00
1595,0.6680582,20.00
1596,0.6682820,20.00
1597,0.6680433,20.00
1598,0.6675112,20.00
1599,0.6668292,20.00
1600,0.6676668,20.00
1601,0.6675423,20.00
1602,0.6675482,20.00
1603,0.6675097,20.00
1604,0.6670486,20.00
1605,0.6669922,20.00
1606,0.6681471,20.00
1607,0.6678002,20.00
1608,0.6674970,20.00
1609,0.6686422,20.00
1610,0.6683517,20.00
1611,0.6679262,20.00
1612,0.6673406,20.00
1613,0.6671664,20.00
1614,0.6671575,20.00
1615,0.6672457,20.00
1616,0.6677016,20.00
1617,0.6677794,20.00
1618,0.6675578,20.00
1619,0.6684985,20.00
1620,0.6678335,20.00
1621,0.6678491,20.00
1622,0.6684406,20.00
1623,0.6683754,20.00
1624,0.6679307,20.00
1625,0.6678580,20.00
1626,0.6670664,20.00
1627,0.6684955,20.00
1628,0.6682879,20.00
1629,0.6688535,20.00
1630,0.6680137,20.00
1631,0.6680033,20.00
1632,0.6670234,20.00
1633,0.6664363,20.00
1634,0.6672139,20.00
1635,0.6677439,20.00
1636,0.6674570,20.00
1637,0.6674955,20.00
1638,0.6669841,20.00
1639,0.6680603,20.00
1640,0.6679491,20.00
1641,0.6681456,20.00
1642,0.6682694,20.00
1643,0.6688468,20.00
1644,0.6677928,20.00
1645,0.6674228,20.00
1646,0.6690485,20.00
1647,0.6681322,20.00
1648,0.6686096,20.00
1649,0.6684525,20.00
1650,0.6686808,20.00
1651,0.6678572,20.00
1652,0.6678373,20.00
1653,0.6678299,20.00
1654,0.6676964,20.00
1655,0.6682516,20.00
1656,0.6681041,20.00
1657,0.6679054,20.00
1658,0.6689773,20.00
1659,0.6700676,20.00
1660,0.6698534,20.00
1661,0.6695665,20.00
1662,0.6691982,20.00
1663,0.6687460,20.00
1664,0.6692011,20.00
1665,0.6689091,20.00
1666,0.6689224,20.00
1667,0.6689758,20.00
1668,0.6689743,20.00
1669,0.6689091,20.00
1670,0.6695347,20.00
1671,0.6696444,20.00
1672,0.6682494,20.00
1673,0.6689031,20.00
1674,0.6700032,20.00
1675,0.6694072,20.00
1676,0.6683398,20.00
1677,0.6690025,20.00
1678,0.6685740,20.00
1679,0.6692827,20.00
1680,0.6698238,20.00
1681,0.6689743,20.00
1682,0.6690855,20.00
1683,0.6697104,20.00
1684,0.6691011,20.00
1685,0.6689877,20.00
1686,0.6685844,20.00
1687,0.6681982,20.00
1688,0.6693805,20.00
1689,0.6680692,20.00
1690,0.6678358,20.00
1691,0.6678810,20.00
1692,0.6690877,20.00
1693,0.6687022,20.00
1694,0.6694546,20.00
1695,0.6692263,20.00
1696,0.6693316,20.00
1697,0.6686215,20.00
1698,0.6681026,20.00
1699,0.6683576,20.00
1700,0.6691804,20.00
1701,0.6694613,20.00
1702,0.6698787,20.00
1703,0.6698156,20.00
1704,0.6693983,20.00
1705,0.6697029,20.00
1706,0.6690210,20.00
1707,0.6686081,20.00
1708,0.6689581,20.00
1709,0.6683043,20.00
1710,0.6694102,20.00
1711,0.6694695,20.00
1712,0.6702240,20.00
1713,0.6694561,20.00
1714,0.6702322,20.00
1715,0.6696147,20.00
1716,0.6691137,20.00
1717,0.6697941,20.00
1718,0.6688394,20.00
1719,0.6698045,20.00
1720,0.6699742,20.00
1721,0.6696081,20.00
1722,0.6694576,20.00
1723,0.6693946,20.00
1724,0.6685866,20.00
1725,0.6687816,20.00
1726,0.6684065,20.00
1727,0.6686956,20.00
1728,0.6691307,20.00
1729,0.6686659,20.00
1730,0.6681834,20.00
1731,0.6684451,20.00
1732,0.6691685,20.00
1733,0.6690055,20.00
1734,0.6698549,20.00
1735,0.6695561,20.00
1736,0.6691567,20.00
1737,0.6690974,20.00
1738,0.6699706,20.00
1739,0.6700758,20.00
1740,0.6704717,20.00
1741,0.6701788,20.00
1742,0.6704620,20.00
1743,0.6697519,20.00
1744,0.6694191,20.00
1745,0.6691315,20.00
1746,0.6691774,20.00
1747,0.6696652,20.00
1748,0.6693746,20.00
1749,0.6696800,20.00
1750,0.6702270,20.00
1751,0.6699868,20.00
1752,0.6706843,20.00
1753,0.6698475,20.00
1754,0.6692471,20.00
1755,0.6694961,20.00
1756,0.6690062,20.00
1757,0.6685066,20.00
1758,0.6685830,20.00
1759,0.6692382,20.00
1760,0.6695495,20.00
1761,0.6696622,20.00
1762,0.6696436,20.00
1763,0.6697519,20.00
1764,0.6700802,20.00
1765,0.6698779,20.00
1766,0.6698446,20.00
1767,0.6693405,20.00
1768,0.6695703,20.00
1769,0.6691500,20.00
1770,0.6697097,20.00
1771,0.6699905,20.00
1772,0.6699505,20.00
1773,0.6707311,20.00
1774,0.6710660,20.00
1775,0.6706066,20.00
1776,0.6702833,20.00
1777,0.6700313,20.00
1778,0.6697393,20.00
1779,0.6697793,20.00
1780,0.6701239,20.00
1781,0.6692278,20.00
1782,0.6695287,20.00
1783,0.6700891,20.00
1784,0.6696325,20.00
1785,0.6708452,20.00
1786,0.6701462,20.00
1787,0.6693783,20.00
1788,0.6699305,20.00
1789,0.6706555,20.00
1790,0.6699587,20.00
1791,0.6698030,20.00
1792,0.6709949,20.00
1793,0.6717673,20.00
1794,0.6705962,20.00
1795,0.6701603,20.00
1796,0.6706066,20.00
1797,0.6702937,20.00
1798,0.6707162,20.00
1799,0.6701944,20.00
1800,0.6703916,20.00
1801,0.6701188,20.00
1802,0.6705732,20.00
1803,0.6701440,20.00
1804,0.6703337,20.00
1805,0.6708245,20.00
1806,0.6718547,20.00
1807,0.6708897,20.00
1808,0.6706747,20.00
1809,0.6705384,20.00
1810,0.6708778,20.00
1811,0.6697586,20.00
1812,0.6703166,20.00
1813,0.6705813,20.00
1814,0.6711358,20.00
1815,0.6706073,20.00
1816,0.6711802,20.00
1817,0.6711403,20.00
1818,0.6705813,20.00
1819,0.6702462,20.00
1820,0.6709267,20.00
1821,0.6713722,20.00
1822,0.6714249,20.00
1823,0.6700951,20.00
1824,0.6700254,20.00
1825,0.6716294,20.00
1826,0.6711016,20.00
1827,0.6707540,20.00
1828,0.6704805,20.00
1829,0.6710386,20.00
1830,0.6709074,20.00
1831,0.6703308,20.00
1832,0.6704042,20.00
1833,0.6706199,20.00
1834,0.6714196,20.00
1835,0.6720557,20.00
1836,0.6710542,20.00
1837,0.6717347,20.00
1838,0.6717836,20.00
1839,0.6714041,20.00
1840,0.6718451,20.00
1841,0.6702507,20.00
1842,0.6710060,20.00
1843,0.6717806,20.00
1844,0.6713597,20.00
1845,0.6706414,20.00
1846,0.6702048,20.00
1847,0.6712915,20.00
1848,0.6707911,20.00
1849,0.6712410,20.00
1850,0.6707755,20.00
1851,0.6709030,20.00
1852,0.6707407,20.00
1853,0.6708941,20.00
1854,0.6709964,20.00
1855,0.6708260,20.00
1856,0.6710468,20.00
1857,0.6709045,20.00
1858,0.6710675,20.00
1859,0.6708844,20.00
1860,0.6704331,20.00
1861,0.6711239,20.00
1862,0.6701966,20.00
1863,0.6704479,20.00
1864,0.6703923,20.00
1865,0.6708066,20.00
1866,0.6711973,20.00
1867,0.6719408,20.00
1868,0.6706206,20.00
1869,0.6707044,20.00
1870,0.6699483,20.00
1871,0.6703693,20.00
1872,0.6704776,20.00
1873,0.6702107,20.00
1874,0.6713759,20.00
1875,0.6720757,20.00
1876,0.6725026,20.00
1877,0.6724499,20.00
1878,0.6711973,20.00
1879,0.6707592,20.00
1880,0.6712455,20.00
1881,0.6711536,20.00
1882,0.6717947,20.00
1883,0.6708452,20.00
1884,0.6705020,20.00
1885,0.6710157,20.00
1886,0.6705828,20.00
1887,0.6708578,20.00
1888,0.6713804,20.00
1889,0.6713285,20.00
1890,0.6714945,20.00
1891,0.6715494,20.00
1892,0.6717132,20.00
1893,0.6714916,20.00
1894,0.6715716,20.00
1895,0.6718147,20.00
1896,0.6714975,20.00
1897,0.6710438,20.00
1898,0.6706843,20.00
1899,0.6711721,20.00
1900,0.6706629,20.00
1901,0.6716375,20.00
1902,0.6718228,20.00
1903,0.6715686,20.00
1904,0.6701195,20.00
1905,0.6709386,20.00
1906,0.6717480,20.00
1907,0.6712989,20.00
1908,0.6717739,20.00
1909,0.6705902,20.00
1910,0.6711358,20.00
1911,0.6721128,20.00
1912,0.6714293,20.00
1913,0.6714382,20.00
1914,0.6715872,20.00
1915,0.6724040,20.00
1916,0.6719548,20.00
1917,0.6708704,20.00
1918,0.6709846,20.00
1919,0.6712173,20.00
1920,0.6718667,20.00
1921,0.6714182,20.00
1922,0.6722699,20.00
1923,0.6710038,20.00
1924,0.6710216,20.00
1925,0.6711551,20.00
1926,0.6711002,20.00
1927,0.6713641,20.00
1928,0.6713315,20.00
1929,0.6715479,20.00
1930,0.6712811,20.00
1931,0.6716368,20.00
1932,0.6716191,20.00
1933,0.6717198,20.00
1934,0.6720030,20.00
1935,0.6721068,20.00
1936,0.6711706,20.00
1937,0.6727725,20.00
1938,0.6725737,20.00
1939,0.6715612,20.00
1940,0.6717688,20.00
1941,0.6716709,20.00
1942,0.6717347,20.00
1943,0.6720949,20.00
1944,0.6718340,20.00
1945,0.6726412,20.00
1946,0.6718370,20.00
1947,0.6722965,20.00
1948,0.6720112,20.00
1949,0.6720579,20.00
1950,0.6720327,20.00
1951,0.6720238,20.00
1952,0.6724552,20.00
1953,0.6721172,20.00
1954,0.6710334,20.00
1955,0.6720268,20.00
1956,0.6723114,20.00
1957,0.6721765,20.00
1958,0.6726961,20.00
1959,0.6720949,20.00
1960,0.6728525,20.00
1961,0.6736723,20.00
1962,0.6723974,20.00
1963,0.6714160,20.00
1964,0.6721498,20.00
1965,0.6720253,20.00
1966,0.6725811,20.00
1967,0.6730008,20.00
1968,0.6718577,20.00
1969,0.6726494,20.00
1970,0.6724626,20.00
1971,0.6721891,20.00
1972,0.6722224,20.00
1973,0.6723202,20.00
1974,0.6729273,20.00
1975,0.6720045,20.00
1976,0.6717777,20.00
1977,0.6712455,20.00
1978,0.6718681,20.00
1979,0.6723225,20.00
1980,0.6726939,20.00
1981,0.6725708,20.00
1982,0.6716961,20.00
1983,0.6726791,20.00
1984,0.6723114,20.00
1985,0.6717991,20.00
1986,0.6717821,20.00
1987,0.6719111,20.00
1988,0.6731942,20.00
1989,0.6726524,20.00
1990,0.6726539,20.00
1991,0.6724166,20.00
1992,0.6727132,20.00
1993,0.6723914,20.00
1994,0.6719437,20.00
1995,0.6728985,20.00
1996,0.6722610,20.00
1997,0.6719719,20.00
1998,0.6719393,20.00
1999,0.6726561,20.00
2000,0.6724181,20.00
2001,0.6717613,20.00
2002,0.6734158,20.00
2003,0.6735004,20.00
2004,0.6723469,20.00
2005,0.6726323,20.00
2006,0.6717057,20.00
2007,0.6727754,20.00
2008,0.6726301,20.00
2009,0.6730015,20.00
2010,0.6725308,20.00
2011,0.6730185,20.00
2012,0.6730422,20.00
2013,0.6728762,20.00
2014,0.6730452,20.00
2015,0.6726198,20.00
2016,0.6736041,20.00
2017,0.6721060,20.00
2018,0.6724225,20.00
2019,0.6732246,20.00
2020,0.6730548,20.00
2021,0.6733150,20.00
2022,0.6734484,20.00
2023,0.6740310,20.00
2024,0.6735300,20.00
2025,0.6735715,20.00
2026,0.6742571,20.00
2027,0.6732312,20.00
2028,0.6723944,20.00
2029,0.6735107,20.00
2030,0.6727843,20.00
2031,0.6732661,20.00
2032,0.6735345,20.00
2033,0.6727339,20.00
2034,0.6732468,20.00
2035,0.6730793,20.00
2036,0.6721038,20.00
2037,0.6726879,20.00
2038,0.6734529,20.00
2039,0.6735211,20.00
2040,0.6730986,20.00
2041,0.6733403,20.00
2042,0.6733299,20.00
2043,0.6735633,20.00
2044,0.6738309,20.00
2045,0.6736946,20.00
2046,0.6732869,20.00
2047,0.6736619,20.00
2048,0.6743320,20.00
2049,0.6736167,20.00
2050,0.6739584,20.00
2051,0.6735173,20.00
2052,0.6735270,20.00
2053,0.6732164,20.00
2054,0.6736686,20.00
2055,0.6737649,20.00
2056,0.6732320,20.00
2057,0.6734188,20.00
2058,0.6730563,20.00
2059,0.6727976,20.00
2060,0.6735589,20.00
2061,0.6735241,20.00
2062,0.6733046,20.00
2063,0.6739532,20.00
2064,0.6751459,20.00
2065,0.6748272,20.00
2066,0.6742912,20.00
2067,0.6745396,20.00
2068,0.6738843,20.00
2069,0.6731549,20.00
2070,0.6733817,20.00
2071,0.6735789,20.00
2072,0.6746877,20.00
2073,0.6740029,20.00
2074,0.6738502,20.00
2075,0.6742927,20.00
2076,0.6742327,20.00
2077,0.6732572,20.00
2078,0.6722980,20.00
2079,0.6729652,20.00
2080,0.6726717,20.00
2081,0.6725234,20.00
2082,0.6732668,20.00
2083,0.6734188,20.00
2084,0.6741704,20.00
2085,0.6737071,20.00
2086,0.6739821,20.00
2087,0.6743913,20.00
2088,0.6737204,20.00
2089,0.6737405,20.00
2090,0.6740065,20.00
2091,0.6743127,20.00
2092,0.6741897,20.00
2093,0.6748264,20.00
2094,0.6747367,20.00
2095,0.6737168,20.00
2096,0.6735878,20.00
2097,0.6733899,20.00
2098,0.6737968,20.00
2099,0.6735863,20.00
2100,0.6738754,20.00
2101,0.6737064,20.00
2102,0.6740496,20.00
2103,0.6739317,20.00
2104,0.6745811,20.00
2105,0.6740696,20.00
2106,0.6734648,20.00
2107,0.6736441,20.00
2108,0.6736982,20.00
2109,0.6737842,20.00
2110,0.6739236,20.00
2111,0.6735507,20.00
2112,0.6741444,20.00
2113,0.6739613,20.00
2114,0.6736019,20.00
2115,0.6738220,20.00
2116,0.6742601,20.00
2117,0.6738287,20.00
2118,0.6741207,20.00
2119,0.6747478,20.00
2120,0.6741437,20.00
2121,0.6737123,20.00
2122,0.6739480,20.00
2123,0.6749583,20.00
2124,0.6746225,20.00
2125,0.6742682,20.00
2126,0.6744343,20.00
2127,0.6738206,20.00
2128,0.6741882,20.00
2129,0.6742327,20.00
2130,0.6747367,20.00
2131,0.6740429,20.00
2132,0.6735648,20.00
2133,0.6745618,20.00
2134,0.6753401,20.00
2135,0.6753882,20.00
2136,0.6745061,20.00
2137,0.6737257,20.00
2138,0.6738338,20.00
2139,0.6742957,20.00
2140,0.6741349,20.00
2141,0.6736812,20.00
2142,0.6735292,20.00
2143,0.6750110,20.00
2144,0.6749057,20.00
2145,0.6740830,20.00
2146,0.6736501,20.00
2147,0.6738754,20.00
2148,0.6740162,20.00
2149,0.6743957,20.00
2150,0.6742297,20.00
2151,0.6743261,20.00
2152,0.6749754,20.00
2153,0.6748353,20.00
2154,0.6743119,20.00
2155,0.6744328,20.00
2156,0.6743550,20.00
2157,0.6745677,20.00
2158,0.6747144,20.00
2159,0.6739540,20.00
2160,0.6736115,20.00
2161,0.6741882,20.00
2162,0.6748924,20.00
2163,0.6747056,20.00
2164,0.6746789,20.00
2165,0.6751562,20.00
2166,0.6743869,20.00
2167,0.6738873,20.00
2168,0.6745811,20.00
2169,0.6745425,20.00
2170,0.6748605,20.00
2171,0.6745811,20.00
2172,0.6747181,20.00
2173,0.6747566,20.00
2174,0.6754468,20.00
2175,0.6749865,20.00
2176,0.6751993,20.00
2177,0.6748213,20.00
2178,0.6750836,20.00
2179,0.6747100,20.00
2180,0.6741830,20.00
2181,0.6744076,20.00
2182,0.6741422,20.00
2183,0.6744995,20.00
2184,0.6749561,20.00
2185,0.6752289,20.00
2186,0.6742467,20.00
2187,0.6746581,20.00
2188,0.6753001,20.00
2189,0.6751770,20.00
2190,0.6752904,20.00
2191,0.6759434,20.00
2192,0.6751607,20.00
2193,0.6752111,20.00
2194,0.6754994,20.00
